"card_id","card_name","set_id","price_euros","rarity","artist"
"swshp-SWSH063","Pikachu V","swshp",4.36,"Promo","Ryota Murayama"
"swshp-SWSH064","Eternatus V","swshp",2.01,"Promo","5ban Graphics"
"swshp-SWSH065","Eevee V","swshp",5.11,"Promo","Kagemaru Himeno"
"swshp-SWSH066","Charizard","swshp",155.66,"Promo","NC Empire"
"swshp-SWSH067","Donphan","swshp",8.38,"Promo","Eri Yamaki"
"swshp-SWSH068","Snorlax","swshp",33.82,"Promo","Narumi Sato"
"swshp-SWSH069","Lugia","swshp",33.45,"Promo","kodama"
"swshp-SWSH070","Grookey","swshp",0.85,"Promo","Akira Komayama"
"swshp-SWSH071","Scorbunny","swshp",0.97,"Promo","Akira Komayama"
"swshp-SWSH072","Vaporeon","swshp",2.91,"Promo","so-taro"
"swshp-SWSH073","Sobble","swshp",1.11,"Promo","Akira Komayama"
"swshp-SWSH074","Special Delivery Pikachu","swshp",139.62,"Promo","The Pokémon Company Art Team"
"swshp-SWSH075","Special Delivery Charizard","swshp",51.91,"Promo","The Pokémon Company Art Team"
"swshp-SWSH076","Zacian V","swshp",5.44,"Promo","5ban Graphics"
"swshp-SWSH077","Zamazenta V","swshp",6.32,"Promo","aky CG Works"
"swshp-SWSH078","Orbeetle V","swshp",1.11,"Promo","5ban Graphics"
"swshp-SWSH079","Galarian Mr. Rime","swshp",0.45,"Promo","KEIICHIRO ITO"
"swshp-SWSH080","Dedenne","swshp",0.34,"Promo","Yuu Nishida"
"swshp-SWSH081","Polteageist","swshp",0.36,"Promo","Misa Tsutsui"
"swshp-SWSH082","Bunnelby","swshp",0.3,"Promo","sowsow"
"swshp-SWSH083","Alakazam V","swshp",1.28,"Promo","Ayaka Yoshida"
"swshp-SWSH084","Eldegoss V","swshp",0,"Promo","5ban Graphics"
"swshp-SWSH085","Boltund V","swshp",0,"Promo","aky CG Works"
"swshp-SWSH086","Cramorant V","swshp",1.17,"Promo","aky CG Works"
"swshp-SWSH087","Eevee VMAX","swshp",1.22,"Promo","PLANETA Mochizuki"
"swshp-SWSH088","Cherrim","swshp",17.86,"Promo","Tika Matsuno"
"swshp-SWSH089","Octillery","swshp",11.58,"Promo","KIYOTAKA OSHIYAMA"
"swshp-SWSH090","Houndoom","swshp",10.81,"Promo","Uta"
"swshp-SWSH091","Bronzong","swshp",13.84,"Promo","Atsushi Furusawa"
"swshp-SWSH092","Charmander","swshp",1.72,"Promo","Uta"
"swshp-SWSH093","Arrokuda","swshp",0.53,"Promo","tetsuya koizumi"
"swshp-SWSH094","Jolteon","swshp",2.42,"Promo","Yuu Nishida"
"swshp-SWSH095","Eevee","swshp",1.76,"Promo","Naoki Saito"
"swshp-SWSH096","Dragapult V","swshp",2.26,"Promo","aky CG Works"
"swshp-SWSH097","Dragapult VMAX","swshp",3.26,"Promo","aky CG Works"
"swshp-SWSH098","Crobat V","swshp",1.7,"Promo","PLANETA Mochizuki"
"swshp-SWSH099","Crobat VMAX","swshp",2.24,"Promo","PLANETA Tsuji"
"swshp-SWSH100","Venusaur V","swshp",4.94,"Promo","aky CG Works"
"swshp-SWSH101","Blastoise V","swshp",5.95,"Promo","5ban Graphics"
"swshp-SWSH102","Venusaur VMAX","swshp",3.95,"Promo","aky CG Works"
"swshp-SWSH103","Blastoise VMAX","swshp",5.25,"Promo","5ban Graphics"
"swshp-SWSH104","Victini V","swshp",1.97,"Promo","5ban Graphics"
"swshp-SWSH105","Gardevoir V","swshp",2.55,"Promo","5ban Graphics"
"swshp-SWSH106","Single Strike Urshifu V","swshp",2.03,"Promo","5ban Graphics"
"swshp-SWSH107","Rapid Strike Urshifu V","swshp",1.99,"Promo","5ban Graphics"
"swshp-SWSH108","Empoleon V","swshp",1.11,"Promo","PLANETA Mochizuki"
"swshp-SWSH109","Tyranitar V","swshp",1.13,"Promo","PLANETA Tsuji"
"swshp-SWSH110","Crobat V","swshp",1.02,"Promo","PLANETA Mochizuki"
"swshp-SWSH111","Galarian Rapidash V","swshp",1.48,"Promo","Saki Hayashiro"
"swshp-SWSH112","Cinderace","swshp",4.81,"Promo","Anesaki Dynamic"
"swshp-SWSH113","Inteleon","swshp",4.38,"Promo","AKIRA EGAWA"
"swshp-SWSH114","Cresselia","swshp",3.3,"Promo","Kagemaru Himeno"
"swshp-SWSH115","Passimian","swshp",3.59,"Promo","Teeziro"
"swshp-SWSH116","Morpeko","swshp",0.81,"Promo","Atsushi Furusawa"
"swshp-SWSH117","Phanpy","swshp",0.6,"Promo","Kagemaru Himeno"
"swshp-SWSH118","Eevee","swshp",1.18,"Promo","Yuu Nishida"
"swshp-SWSH119","Snorlax","swshp",0.42,"Promo","Yuya Oka"
"swshp-SWSH122","Flaaffy","swshp",9.76,"Promo","Pani Kobayashi"
"swshp-SWSH123","Galarian Articuno","swshp",12.29,"Promo","Shin Nagasawa"
"swshp-SWSH124","Galarian Zapdos","swshp",25.69,"Promo","Oswaldo KATO"
"swshp-SWSH125","Galarian Moltres","swshp",21.02,"Promo","KEIICHIRO ITO"
"swshp-SWSH126","Galarian Slowpoke","swshp",0.6,"Promo","sowsow"
"swshp-SWSH127","Eevee","swshp",1.09,"Promo","Souichirou Gunjima"
"swshp-SWSH128","Eiscue","swshp",0.24,"Promo","kirisAki"
"swshp-SWSH129","Umbreon","swshp",3.34,"Promo","Souichirou Gunjima"
"swshp-SWSH130","Ice Rider Calyrex V","swshp",2.11,"Promo","5ban Graphics"
"swshp-SWSH131","Shadow Rider Calyrex V","swshp",1.39,"Promo","5ban Graphics"
"swshp-SWSH132","Dragapult","swshp",0.79,"Promo","5ban Graphics"
"swshp-SWSH133","Lance's Charizard V","swshp",2.52,"Promo","Hideki Ishikawa"
"swshp-SWSH134","Dark Sylveon V","swshp",1.42,"Promo","Ryuta Fuse"
"swshp-SWSH135","Zacian LV.X","swshp",0.44,"Promo","5ban Graphics"
"swshp-SWSH136","Mimikyu δ","swshp",0,"Promo","Hasuno"
"swshp-SWSH137","Light Toxtricity","swshp",0.81,"Promo","Naoyo Kimura"
"swshp-SWSH138","Hydreigon C","swshp",0,"Promo","kawayoo"
"swshp-SWSH143","Pikachu V","swshp",3.97,"Promo","HYOGONOSUKE"
"swshp-SWSH144","Greninja ★","swshp",2.31,"Promo","Masakazu Fukuda"
"swshp-SWSH145","Pikachu V","swshp",31.55,"Promo","5ban Graphics"
"swshp-SWSH147","Rayquaza V","swshp",3.84,"Promo","PLANETA Mochizuki"
"swshp-SWSH148","Noivern V","swshp",1.77,"Promo","PLANETA Yamashita"
"swshp-SWSH149","Flareon V","swshp",2.74,"Promo","5ban Graphics"
"swshp-SWSH150","Vaporeon V","swshp",2.92,"Promo","5ban Graphics"
"swshp-SWSH151","Jolteon V","swshp",2.39,"Promo","5ban Graphics"
"swshp-SWSH153","Pikachu","swshp",5.17,"Promo","sowsow"
"swshp-SWSH154","Dragonite V","swshp",2.29,"Promo","Saki Hayashiro"
"swshp-SWSH155","Greninja V-UNION","swshp",3.13,"Promo","Shin Nagasawa"
"swshp-SWSH156","Greninja V-UNION","swshp",2.42,"Promo","Shin Nagasawa"
"swshp-SWSH157","Greninja V-UNION","swshp",2.12,"Promo","Shin Nagasawa"
"swshp-SWSH158","Greninja V-UNION","swshp",2.1,"Promo","Shin Nagasawa"
"swshp-SWSH159","Mewtwo V-UNION","swshp",5.87,"Promo","AKIRA EGAWA"
"swshp-SWSH160","Mewtwo V-UNION","swshp",6.97,"Promo","AKIRA EGAWA"
"swshp-SWSH161","Mewtwo V-UNION","swshp",5.97,"Promo","AKIRA EGAWA"
"swshp-SWSH162","Mewtwo V-UNION","swshp",5.97,"Promo","AKIRA EGAWA"
"swshp-SWSH163","Zacian V-UNION","swshp",1.69,"Promo","PLANETA Tsuji"
"swshp-SWSH164","Zacian V-UNION","swshp",1.53,"Promo","PLANETA Tsuji"
"swshp-SWSH165","Zacian V-UNION","swshp",2.05,"Promo","PLANETA Tsuji"
"swshp-SWSH166","Zacian V-UNION","swshp",2.02,"Promo","PLANETA Tsuji"
"swshp-SWSH168","Oricorio","swshp",2.52,"Promo","otumami"
"swshp-SWSH169","Pyukumuku","swshp",5.93,"Promo","Narumi Sato"
"swshp-SWSH170","Deoxys","swshp",2.81,"Promo","Souichirou Gunjima"
"swshp-SWSH171","Latias","swshp",3.76,"Promo","takuyoa"
"swshp-SWSH172","Tepig","swshp",0.8,"Promo","Eri Yamaki"
"swshp-SWSH173","Blitzle","swshp",0.9,"Promo","Oswaldo KATO"
"swshp-SWSH174","Espeon","swshp",1.99,"Promo","Tika Matsuno"
"swshp-SWSH175","Eevee","swshp",1.36,"Promo","Tika Matsuno"
"swshp-SWSH176","Hoopa V","swshp",0.79,"Promo","takuyoa"
"swshp-SWSH177","Special Delivery Bidoof","swshp",280,"Promo","The Pokémon Company Art Team"
"swshp-SWSH179","Flareon V","swshp",37.51,"Promo","Souichirou Gunjima"
"swshp-SWSH180","Flareon VMAX","swshp",27.6,"Promo","OKACHEKE"
"swshp-SWSH181","Vaporeon V","swshp",35.89,"Promo","Tika Matsuno"
"swshp-SWSH182","Vaporeon VMAX","swshp",46.4,"Promo","Atsushi Furusawa"
"swshp-SWSH183","Jolteon V","swshp",33.6,"Promo","nagimiso"
"swshp-SWSH184","Jolteon VMAX","swshp",30.08,"Promo","Hasuno"
"swshp-SWSH185","Moltres","swshp",3.09,"Promo","Shinji Kanda"
"swshp-SWSH186","Lucario","swshp",4.47,"Promo","NC Empire"
"swshp-SWSH187","Liepard","swshp",1.78,"Promo","saino misaki"
"swshp-SWSH188","Bibarel","swshp",3.28,"Promo","Misa Tsutsui"
"swshp-SWSH189","Flapple","swshp",0.17,"Promo","nagimiso"
"swshp-SWSH190","Eevee","swshp",0.49,"Promo","OKACHEKE"
"swshp-SWSH191","Leafeon","swshp",0.43,"Promo","OKACHEKE"
"swshp-SWSH192","Glaceon","swshp",0.51,"Promo","OKACHEKE"
"swshp-SWSH193","Galarian Obstagoon","swshp",3.39,"Promo","Megumi Higuchi"
"swshp-SWSH194","Leafeon V","swshp",1.7,"Promo","PLANETA Yamashita"
"swshp-SWSH195","Leafeon VSTAR","swshp",1.73,"Promo","5ban Graphics"
"swshp-SWSH196","Glaceon V","swshp",1.68,"Promo","PLANETA Yamashita"
"swshp-SWSH197","Glaceon VSTAR","swshp",2.66,"Promo","5ban Graphics"
"swshp-SWSH198","Pikachu V","swshp",2.19,"Promo","5ban Graphics"
"swshp-SWSH199","Lycanroc V","swshp",3.03,"Promo","PLANETA Mochizuki"
"swshp-SWSH200","Corviknight V","swshp",2.97,"Promo","PLANETA Mochizuki"
"swshp-SWSH201","Espeon V","swshp",1.36,"Promo","5ban Graphics"
"swshp-SWSH202","Sylveon V","swshp",1.31,"Promo","aky CG Works"
"swshp-SWSH203","Umbreon V","swshp",2.62,"Promo","5ban Graphics"
"swshp-SWSH204","Arceus V","swshp",4.52,"Promo","Atsushi Furusawa"
"swshp-SWSH205","Hisuian Basculegion","swshp",1.06,"Promo","Pani Kobayashi"
"swshp-SWSH206","Wyrdeer","swshp",1.04,"Promo","Eri Yamaki"
"swshp-SWSH207","Hisuian Samurott","swshp",1.13,"Promo","Oswaldo KATO"
"swshp-SWSH208","Magnezone","swshp",1.06,"Promo","zig"
"swshp-SWSH209","Toxel","swshp",0.39,"Promo","Souichirou Gunjima"
"swshp-SWSH210","Oricorio","swshp",0.59,"Promo","Ryuta Fuse"
"swshp-SWSH211","Sylveon","swshp",1.05,"Promo","Mizue"
"swshp-SWSH212","Eevee","swshp",0.64,"Promo","Mizue"
"swshp-SWSH213","Lucario V","swshp",1.84,"Promo","takuyoa"
"swshp-SWSH214","Lucario VSTAR","swshp",2.8,"Promo","aky CG Works"
"swshp-SWSH215","Morpeko V-UNION","swshp",0.65,"Promo","Mitsuhiro Arita"
"swshp-SWSH216","Morpeko V-UNION","swshp",0.87,"Promo","Mitsuhiro Arita"
"swshp-SWSH217","Morpeko V-UNION","swshp",0.87,"Promo","Mitsuhiro Arita"
"swshp-SWSH218","Morpeko V-UNION","swshp",0.8,"Promo","Mitsuhiro Arita"
"swshp-SWSH219","Boltund V","swshp",0.37,"Promo","Ayaka Yoshida"
"swshp-SWSH220","Rowlet","swshp",0.46,"Promo","sowsow"
"swshp-SWSH221","Cyndaquil","swshp",0.5,"Promo","Teeziro"
"swshp-SWSH222","Oshawott","swshp",0.5,"Promo","kurumitsu"
"swshp-SWSH223","Mewtwo V","swshp",5.67,"Promo","PLANETA Mochizuki"
"swshp-SWSH224","Melmetal V","swshp",4.14,"Promo","sadaji"
"swshp-SWSH225","Alolan Exeggutor V","swshp",1.13,"Promo","MUGENUP"
"swshp-SWSH229","Mewtwo V","swshp",1.53,"Promo","PLANETA Mochizuki"
"swshp-SWSH230","Radiant Eevee","swshp",3.06,"Promo","Souichirou Gunjima"
"swshp-SWSH231","Bulbasaur","swshp",1.5,"Promo","Shibuzoh."
"swshp-SWSH232","Charmander","swshp",1.87,"Promo","Saya Tsuruta"
"swshp-SWSH233","Squirtle","swshp",1.5,"Promo","kurumitsu"
"swshp-SWSH234","Pikachu","swshp",0.57,"Promo","Ryota Murayama"
"swshp-SWSH235","Dragonite V","swshp",1.62,"Promo","kawayoo"
"swshp-SWSH236","Dragonite VSTAR","swshp",1.88,"Promo","PLANETA Mochizuki"
"swshp-SWSH237","Hisuian Typhlosion V","swshp",0.83,"Promo","5ban Graphics"
"swshp-SWSH238","Hisuian Decidueye V","swshp",0.75,"Promo","5ban Graphics"
"swshp-SWSH239","Hisuian Samurott V","swshp",0.79,"Promo","5ban Graphics"
"swshp-SWSH240","Finneon","swshp",0.7,"Promo","OKACHEKE"
"swshp-SWSH241","Gengar","swshp",3.04,"Promo","Uta"
"swshp-SWSH242","Comfey","swshp",2.68,"Promo","Teeziro"
"swshp-SWSH243","Machamp","swshp",1.46,"Promo","GOSSAN"
"swshp-SWSH244","Scorbunny","swshp",0.41,"Promo","Taira Akitsu"
"swshp-SWSH245","Croagunk","swshp",0.18,"Promo","Yuya Oka"
"swshp-SWSH246","Weavile","swshp",0.24,"Promo","Shin Nagasawa"
"swshp-SWSH247","Regigigas","swshp",0.22,"Promo","GOSSAN"
"swshp-SWSH248","Kleavor V","swshp",0.82,"Promo","5ban Graphics"
"swshp-SWSH249","Kleavor VSTAR","swshp",0.78,"Promo","5ban Graphics"
"swshp-SWSH250","Lumineon V","swshp",1.64,"Promo","PLANETA Tsuji"
"swshp-SWSH252","Infernape V","swshp",0.88,"Promo","Ayaka Yoshida"
"swshp-SWSH253","Origin Forme Palkia V","swshp",3.17,"Promo","aky CG Works"
"swshp-SWSH254","Origin Forme Palkia VSTAR","swshp",2.78,"Promo","aky CG Works"
"swshp-SWSH255","Origin Forme Dialga V","swshp",4.82,"Promo","5ban Graphics"
"swshp-SWSH256","Origin Forme Dialga VSTAR","swshp",6,"Promo","5ban Graphics"
"swshp-SWSH257","Rotom V","swshp",0.77,"Promo","5ban Graphics"
"swshp-SWSH258","Gallade V","swshp",0.9,"Promo","Ryota Murayama"
"swshp-SWSH259","Giratina V","swshp",2.53,"Promo","PLANETA Mochizuki"
"swshp-SWSH260","Charizard V","swshp",8.7,"Promo","Oswaldo KATO"
"swshp-SWSH261","Charizard VMAX","swshp",10.87,"Promo","Shiburingaru"
"swshp-SWSH262","Charizard VSTAR","swshp",13.12,"Promo","KIYOTAKA OSHIYAMA"
"swshp-SWSH263","Zeraora V","swshp",1.57,"Promo","N-DESIGN Inc."
"swshp-SWSH264","Zeraora VMAX","swshp",2.9,"Promo","N-DESIGN Inc."
"swshp-SWSH265","Zeraora VSTAR","swshp",2.76,"Promo","aky CG Works"
"swshp-SWSH266","Deoxys V","swshp",1.77,"Promo","N-DESIGN Inc."
"swshp-SWSH267","Deoxys VMAX","swshp",2.14,"Promo","N-DESIGN Inc."
"swshp-SWSH268","Deoxys VSTAR","swshp",3.03,"Promo","5ban Graphics"
"swshp-SWSH269","Sunflora","swshp",2.41,"Promo","Shigenori Negishi"
"swshp-SWSH270","Rapidash","swshp",1.07,"Promo","aoki"
"swshp-SWSH271","Kirlia","swshp",1.88,"Promo","Taira Akitsu"
"swshp-SWSH272","Archeops","swshp",2.26,"Promo","Nisota Niso"
"swshp-SWSH273","Hisuian Basculin","swshp",0.34,"Promo","Shin Nagasawa"
"swshp-SWSH274","Cranidos","swshp",0.44,"Promo","GIDORA"
"swshp-SWSH275","Manaphy","swshp",0.19,"Promo","NC Empire"
"swshp-SWSH276","Togetic","swshp",0.18,"Promo","Narumi Sato"
"swshp-SWSH277","Rillaboom","swshp",0.27,"Promo","DOM"
"swshp-SWSH278","Cinderace","swshp",0.26,"Promo","Yuya Oka"
"swshp-SWSH279","Inteleon","swshp",0.29,"Promo","GOSSAN"
"swshp-SWSH280","Regieleki V","swshp",0.61,"Promo","Eske Yoshinob"
"swshp-SWSH281","Regidrago V","swshp",0.68,"Promo","PLANETA Hiiragi"
"swshp-SWSH282","Galarian Articuno","swshp",0.97,"Promo","Shiburingaru"
"swshp-SWSH283","Galarian Zapdos","swshp",0.7,"Promo","Rianti Hidayat"
"swshp-SWSH284","Galarian Moltres","swshp",0.98,"Promo","Shinji Kanda"
"swshp-SWSH285","Pikachu V","swshp",1.16,"Promo","You Iribi"
"swshp-SWSH286","Pikachu VMAX","swshp",1.82,"Promo","AKIRA EGAWA"
"swshp-SWSH287","Morpeko V-UNION","swshp",0.43,"Promo","Yuu Nishida"
"swshp-SWSH288","Morpeko V-UNION","swshp",0.87,"Promo","Yuu Nishida"
"swshp-SWSH289","Morpeko V-UNION","swshp",1,"Promo","Yuu Nishida"
"swshp-SWSH290","Morpeko V-UNION","swshp",0.94,"Promo","Yuu Nishida"
"swshp-SWSH291","Lucario VSTAR","swshp",1.27,"Promo","hncl"
"swshp-SWSH292","Zacian V","swshp",1.55,"Promo","5ban Graphics"
"swshp-SWSH293","Zamazenta V","swshp",1.43,"Promo","aky CG Works"
"swshp-SWSH294","Hisuian Electrode V","swshp",0.97,"Promo","5ban Graphics"
"swshp-SWSH295","Virizion V","swshp",0.66,"Promo","Saki Hayashiro"
"swshp-SWSH297","Hisuian Zoroark V","swshp",1.61,"Promo","aky CG Works"
"swshp-SWSH298","Hisuian Zoroark VSTAR","swshp",1.52,"Promo","aky CG Works"
"swshp-SWSH303","Bulbasaur","swshp",8.5,"Promo","Julie Hang"
"swshp-SWSH304","Arcanine","swshp",17.13,"Promo","REND"
"swshp-SWSH305","Greninja","swshp",9.5,"Promo","Taiga Kasai"
"swshp-SWSH306","Arceus V","swshp",3.34,"Promo","5ban Graphics"
"swshp-SWSH307","Arceus VSTAR","swshp",8,"Promo","5ban Graphics"
"xy1-1","Venusaur-EX","xy1",4.75,"Rare Holo EX","Eske Yoshinob"
"xy1-100","Tauros","xy1",0.65,"Rare","Midori Harada"
"xy1-103","Swellow","xy1",0.6,"Rare","Mizue"
"xy1-107","Bibarel","xy1",0.41,"Rare","Kyoko Umemoto"
"xy1-11","Simisage","xy1",0.48,"Rare","Shigenori Negishi"
"xy1-110","Stoutland","xy1",0.55,"Rare","Kouki Saitou"
"xy1-114","Furfrou","xy1",0.59,"Rare Holo","5ban Graphics"
"xy1-14","Chesnaught","xy1",2.05,"Rare Holo","5ban Graphics"
"xy1-141","Venusaur-EX","xy1",13,"Rare Ultra","Ryo Ueda"
"xy1-142","Blastoise-EX","xy1",0,"Rare Ultra","Ryo Ueda"
"xy1-143","Emolga-EX","xy1",5.5,"Rare Ultra","Ryo Ueda"
"xy1-144","Yveltal-EX","xy1",22.66,"Rare Ultra","5ban Graphics"
"xy1-145","Skarmory-EX","xy1",16.25,"Rare Ultra","Ryo Ueda"
"xy1-146","Xerneas-EX","xy1",25.43,"Rare Ultra","5ban Graphics"
"xy1-17","Vivillon","xy1",5.08,"Rare Holo","5ban Graphics"
"xy1-19","Gogoat","xy1",1.22,"Rare Holo","5ban Graphics"
"xy1-2","M Venusaur-EX","xy1",13.37,"Rare Holo EX","5ban Graphics"
"xy1-21","Magcargo","xy1",0.56,"Rare","kawayoo"
"xy1-23","Simisear","xy1",0.43,"Rare","sui"
"xy1-26","Delphox","xy1",1.94,"Rare Holo","5ban Graphics"
"xy1-28","Talonflame","xy1",1.59,"Rare Holo","5ban Graphics"
"xy1-29","Blastoise-EX","xy1",3.7,"Rare Holo EX","Eske Yoshinob"
"xy1-30","M Blastoise-EX","xy1",13,"Rare Holo EX","5ban Graphics"
"xy1-32","Cloyster","xy1",0.51,"Rare","Masakazu Fukuda"
"xy1-34","Starmie","xy1",0.53,"Rare","Suwama Chiaki"
"xy1-35","Lapras","xy1",2.24,"Rare Holo","Hitoshi Ariga"
"xy1-38","Simipour","xy1",0.22,"Rare","Kouki Saitou"
"xy1-41","Greninja","xy1",2.61,"Rare Holo","5ban Graphics"
"xy1-43","Raichu","xy1",1.59,"Rare Holo","Mitsuhiro Arita"
"xy1-46","Emolga-EX","xy1",2.71,"Rare Holo EX","Eske Yoshinob"
"xy1-48","Arbok","xy1",0.6,"Rare","Naoki Saito"
"xy1-5","Beedrill","xy1",0.45,"Rare","Shin Nagasawa"
"xy1-50","Grumpig","xy1",0.35,"Rare","sui"
"xy1-53","Scolipede","xy1",0.3,"Rare","Mitsuhiro Arita"
"xy1-55","Trevenant","xy1",5.71,"Rare Holo","5ban Graphics"
"xy1-57","Gourgeist","xy1",2.16,"Rare Holo","5ban Graphics"
"xy1-59","Dugtrio","xy1",0.48,"Rare","Toyste Beach"
"xy1-61","Rhydon","xy1",0.44,"Rare","Midori Harada"
"xy1-62","Rhyperior","xy1",1,"Rare Holo","Naoki Saito"
"xy1-67","Conkeldurr","xy1",0.34,"Rare","Masakazu Fukuda"
"xy1-71","Krookodile","xy1",0.19,"Rare","match"
"xy1-73","Zoroark","xy1",1.69,"Rare Holo","Kagemaru Himeno"
"xy1-76","Malamar","xy1",0.27,"Rare","5ban Graphics"
"xy1-77","Malamar","xy1",0.2,"Rare","5ban Graphics"
"xy1-78","Yveltal","xy1",0.61,"Rare","5ban Graphics"
"xy1-79","Yveltal-EX","xy1",6.69,"Rare Holo EX","5ban Graphics"
"xy1-80","Skarmory-EX","xy1",4.54,"Rare Holo EX","Eske Yoshinob"
"xy1-82","Bisharp","xy1",0.3,"Rare","Hitoshi Ariga"
"xy1-85","Aegislash","xy1",0.44,"Rare","5ban Graphics"
"xy1-86","Aegislash","xy1",1,"Rare Holo","5ban Graphics"
"xy1-89","Wigglytuff","xy1",0.53,"Rare","Mizue"
"xy1-90","Wigglytuff","xy1",0.5,"Rare","Kagemaru Himeno"
"xy1-93","Aromatisse","xy1",1.5,"Rare Holo","5ban Graphics"
"xy1-95","Slurpuff","xy1",0.48,"Rare Holo","5ban Graphics"
"xy1-96","Xerneas","xy1",1.04,"Rare","5ban Graphics"
"xy1-97","Xerneas-EX","xy1",5.4,"Rare Holo EX","5ban Graphics"
"xy10-116","Glaceon-EX","xy10",27.91,"Rare Ultra","Ryo Ueda"
"xy10-117","Alakazam-EX","xy10",15.5,"Rare Ultra","Ryo Ueda"
"xy10-118","M Alakazam-EX","xy10",18.13,"Rare Ultra","5ban Graphics"
"xy10-119","Umbreon-EX","xy10",48.66,"Rare Ultra","Ryo Ueda"
"xy10-120","Genesect-EX","xy10",4.42,"Rare Ultra","Ryo Ueda"
"xy10-121","M Altaria-EX","xy10",5.83,"Rare Ultra","5ban Graphics"
"xy10-122","Kingdra-EX","xy10",9.4,"Rare Ultra","Ryo Ueda"
"xy10-123","Altaria-EX","xy10",6.11,"Rare Ultra","Ryo Ueda"
"xy10-125","Alakazam-EX","xy10",57.9,"Rare Secret","Ryo Ueda"
"xy10-13","Delphox","xy10",0,"Rare Holo","Kagemaru Himeno"
"xy10-14","Delphox BREAK","xy10",2.01,"Rare BREAK","5ban Graphics"
"xy10-18","Omastar","xy10",0.38,"Rare","Hasuno"
"xy10-19","Omastar BREAK","xy10",1.37,"Rare BREAK","5ban Graphics"
"xy10-20","Glaceon-EX","xy10",8.82,"Rare Holo EX","Ayaka Yoshida"
"xy10-21","White Kyurem","xy10",1.19,"Rare Holo","kawayoo"
"xy10-23","Barbaracle","xy10",0.04,"Rare","Shin Nagasawa"
"xy10-24","Rotom","xy10",0.42,"Rare","Tomokazu Komiya"
"xy10-25","Alakazam-EX","xy10",3.57,"Rare Holo EX","PLANETA"
"xy10-26","M Alakazam-EX","xy10",7.78,"Rare Holo EX","5ban Graphics"
"xy10-29","Mew","xy10",3,"Rare Holo","Mitsuhiro Arita"
"xy10-31","Grumpig","xy10",0,"Rare","Sanosuke Sakuma"
"xy10-35","Reuniclus","xy10",0.35,"Rare","Yukiko Baba"
"xy10-37","Marowak","xy10",0.26,"Rare","Shin Nagasawa"
"xy10-39","Kabutops","xy10",0.64,"Rare","Kyoko Umemoto"
"xy10-4","Mothim","xy10",0.35,"Rare","MAHOU"
"xy10-43","Regirock-EX","xy10",1.74,"Rare Holo EX","PLANETA"
"xy10-43a","Regirock-EX","xy10",8.25,"Rare Ultra","PLANETA"
"xy10-47","Lucario","xy10",0.38,"Rare","Shin Nagasawa"
"xy10-49","Carbink","xy10",0.25,"Rare","Yuka Morii"
"xy10-51","Carbink BREAK","xy10",1.87,"Rare BREAK","5ban Graphics"
"xy10-53","Zygarde","xy10",0.13,"Rare","5ban Graphics"
"xy10-54","Zygarde-EX","xy10",0,"Rare Holo EX","5ban Graphics"
"xy10-54a","Zygarde-EX","xy10",11.17,"Rare Ultra","5ban Graphics"
"xy10-55","Umbreon-EX","xy10",18.14,"Rare Holo EX","Ayaka Yoshida"
"xy10-56","Tyranitar","xy10",1.07,"Rare Holo","Satoshi Shirai"
"xy10-58","Mandibuzz","xy10",0.17,"Rare","Masakazu Fukuda"
"xy10-61","Bronzong","xy10",0.17,"Rare","Naoki Saito"
"xy10-62","Bronzong BREAK","xy10",1.62,"Rare BREAK","5ban Graphics"
"xy10-63","Lucario","xy10",11.99,"Rare Holo","Hitoshi Ariga"
"xy10-64","Genesect-EX","xy10",2.65,"Rare Holo EX","Eske Yoshinob"
"xy10-67","Mr. Mime","xy10",0.09,"Rare","Sumiyoshi Kizuki"
"xy10-69","M Altaria-EX","xy10",3.85,"Rare Holo EX","5ban Graphics"
"xy10-7","Serperior","xy10",0.34,"Rare","You Iribi"
"xy10-72","Diancie-EX","xy10",2.93,"Rare Holo EX","Eske Yoshinob"
"xy10-73","Kingdra-EX","xy10",2.12,"Rare Holo EX","hatachu"
"xy10-76","Aerodactyl","xy10",0.43,"Rare","kawayoo"
"xy10-77","Snorlax","xy10",0.42,"Rare","Tomokazu Komiya"
"xy10-78","Lugia","xy10",2.12,"Rare","TOKIYA"
"xy10-79","Lugia BREAK","xy10",8.05,"Rare BREAK","5ban Graphics"
"xy10-82","Exploud","xy10",0.5,"Rare","Masakazu Fukuda"
"xy10-83","Altaria-EX","xy10",2.54,"Rare Holo EX","Eske Yoshinob"
"xy10-84","Audino-EX","xy10",5.19,"Rare Holo EX","Ayaka Yoshida"
"xy10-85","M Audino-EX","xy10",0,"Rare Holo EX","5ban Graphics"
"xy10-9","Moltres","xy10",0.52,"Rare","OOYAMA"
"xy11-107","Volcanion-EX","xy11",5.5,"Rare Ultra","5ban Graphics"
"xy11-108","Steelix-EX","xy11",7.59,"Rare Ultra","Ryo Ueda"
"xy11-109","M Steelix-EX","xy11",8.04,"Rare Ultra","5ban Graphics"
"xy11-11","Shiftry","xy11",0.81,"Rare Holo","Kagemaru Himeno"
"xy11-110","Magearna-EX","xy11",5.41,"Rare Ultra","5ban Graphics"
"xy11-111","Gardevoir-EX","xy11",9.16,"Rare Ultra","Ryo Ueda"
"xy11-112","M Gardevoir-EX","xy11",15.49,"Rare Ultra","5ban Graphics"
